"code","coords.x1","coords.x2"
"E01033687",-2.18949187923161,53.5270716919714
"E01033686",-2.25778236361273,53.4514445328376
"E01033685",-2.18136460638172,53.5250651238028
"E01033684",-2.21730322615445,53.4794130125772
"E01033683",-2.24893518163348,53.4733519314806
"E01033682",-2.25533787548636,53.473366641321
"E01033681",-2.25350948262527,53.4784943284917
"E01033680",-2.25302062176569,53.4520484540044
"E01033688",-2.20985002101386,53.4795150489849
"E01025606",-3.03123140547738,53.9223101446087
"E01025607",-3.0239981678142,53.9221380129106
"E01025604",-3.03452987605545,53.8770079470558
"E01025605",-3.03716021201511,53.9172543049798
"E01025602",-3.02160169221863,53.8692826759065
"E01025603",-3.0238143968905,53.8795075363929
"E01025600",-3.00354786948685,53.8430954502446
"E01025601",-3.02488798148816,53.8747292014017
"E01025608",-3.03248388733045,53.9187080235948
"E01025609",-2.77195399560184,53.9504715084469
"E01005687",-2.35082011319536,53.5113831538639
"E01005686",-2.33870892453118,53.5154861004276
"E01005604",-2.35846400269604,53.4747247559475
"E01005605",-2.36851278680644,53.4754852462053
"E01005602",-2.35273823059823,53.477370462505
"E01005683",-2.28186510554382,53.4974009886592
"E01005603",-2.35913421895862,53.4786331522727
"E01005682",-2.2798385794298,53.4863812366095
"E01005600",-2.34509806474105,53.4791132674225
"E01005681",-2.28134014562895,53.4893779341052
"E01005601",-2.35011976378191,53.4797057795113
"E01005680",-2.2899375296673,53.4916180347502
"E01005689",-2.34685118646234,53.5135911095159
"E01005609",-2.25918563553113,53.4968614075202
"E01005688",-2.34114906281246,53.5190745871065
"E01006176",-2.28918365589679,53.4180698370094
"E01006177",-2.29888205996731,53.4119929950006
"E01006174",-2.30509641543299,53.4209459779888
"E01006175",-2.29346513967541,53.4151066717804
"E01006172",-2.34614943180415,53.4245163165177
"E01006173",-2.29843567751136,53.4178586460728
"E01006170",-2.33973946860374,53.4302464892617
"E01006171",-2.35344577404978,53.4277509093835
"E01006178",-2.29782844795402,53.4220693074504
"E01006179",-2.31387117192996,53.443210957907
"E01006026",-2.06281852689172,53.4526345257938
"E01006027",-2.0372329230947,53.4481516382888
"E01006024",-2.05607154953342,53.4514643436842
"E01006025",-2.02934807576188,53.4507710494371
"E01006022",-2.05292248573812,53.4799817963078
"E01006023",-2.06539468226774,53.4794803736467
"E01006020",-2.06600984161368,53.4699629761085
"E01006021",-2.06880807086582,53.4757085317569
"E01006028",-2.06823779211714,53.4498649877187
"E01006029",-2.07136831004154,53.4486873988442
"E01018316",-2.9238498404394,53.2009404793348
"E01018397",-2.22492850549423,53.1629059514049
"E01018317",-2.93163660387018,53.1990140870616
"E01018396",-2.19322837649675,53.1745616371559
"E01018314",-2.93164526390783,53.2018112902775
"E01018395",-2.1909109135035,53.1713236533391
"E01018315",-2.92111990945727,53.203867214151
"E01018394",-2.33161743900415,53.1720876342029
"E01018312",-2.91856087025354,53.207638996651
"E01018393",-2.2570762456363,53.1561716947919
"E01018313",-2.93550535518614,53.2050566164063
"E01018392",-2.32392003424327,53.0960966072587
"E01018310",-2.91136394648258,53.2082421561832
"E01018391",-2.32261353860879,53.0932617067412
"E01018311",-2.92176486967859,53.2103875706853
"E01018390",-2.28906786040267,53.0911566135637
"E01018399",-2.2066763929074,53.1595096966952
"E01018319",-2.86553165539793,53.1902862621314
"E01018398",-2.21958042907233,53.1621356348659
"E01006316",-2.68535446197993,53.5895953286093
"E01006397",-2.6833330258825,53.5467973021272
"E01006317",-2.66469035224076,53.5911955227491
"E01006314",-2.69749943524212,53.570196968753
"E01006395",-2.66829507463629,53.51667878285
"E01006315",-2.67881866477491,53.5942575803573
"E01006394",-2.67452835950643,53.5199569734119
"E01006312",-2.68484358579157,53.5724007552666
"E01006393",-2.66478755130989,53.5200045272558
"E01006313",-2.69171929795955,53.5691926600599
"E01006392",-2.61551397460454,53.5475829894264
"E01006310",-2.61816541933068,53.5361278804726
"E01006391",-2.6073205594731,53.5545722201305
"E01006311",-2.5981341739881,53.5473146544072
"E01006390",-2.61741842041687,53.5550091387137
"E01006318",-2.68362316517352,53.575986803145
"E01006399",-2.68732412051331,53.5367963398856
"E01006319",-2.66837902562676,53.5872910317175
"E01006398",-2.68410215691084,53.5428156264792
"E01006276",-2.57632502054252,53.5294900099779
"E01006277",-2.56665287453838,53.5275195743246
"E01006274",-2.56986670324992,53.5322552855564
"E01006275",-2.56669395638555,53.5349911193452
"E01006272",-2.57753964927427,53.536944699117
"E01006273",-2.5638512035,53.5387973669478
"E01006270",-2.55752697670081,53.534890187575
"E01006271",-2.57208358147936,53.5407095189316
"E01006278",-2.54729406774014,53.524455558674
"E01006279",-2.54046912052432,53.5230894118923
"E01012576",-2.45379226430545,53.748258975619
"E01012577",-2.47240914114926,53.7607646875273
"E01012574",-2.4685825570048,53.7542302004678
"E01012575",-2.46522500178221,53.7464261218542
"E01012572",-2.47040846571192,53.7451293015339
"E01012573",-2.4627144261375,53.7439844004642
"E01012570",-2.62217310942098,53.4003002312571
"E01012571",-2.4580353986529,53.7457968820362
"E01012578",-2.46999191237195,53.757966711404
"E01012579",-2.47982931557706,53.7581407020786
"E01018526",-2.91217456382455,53.2603068622665
"E01018527",-2.91873925426704,53.2650102860638
"E01018525",-2.90875987819922,53.2807245912537
"E01018522",-2.91933269976167,53.2783186813167
"E01018523",-2.92542227620288,53.2784011818338
"E01018520",-2.89521355949577,53.27977919825
"E01018521",-2.89550098709905,53.2745983233622
"E01018528",-2.94555724866464,53.2796870910572
"E01018529",-2.94203369509298,53.2769065649634
"E01006526",-2.92761956524152,53.3765048662864
"E01006527",-2.92657289662212,53.3718169481888
"E01006524",-2.92219755985069,53.3776222751301
"E01006525",-2.91531701179928,53.3755152797946
"E01006522",-2.94534020159085,53.3822588282336
"E01006523",-2.94329144469624,53.378847923074
"E01006520",-2.94935646010749,53.3826669367364
"E01006521",-2.93385163168427,53.3743465139568
"E01006528",-2.93963598246787,53.3725804096907
"E01006529",-2.93006689390417,53.3717120033191
"E01012426",-2.73426499522373,53.3724824708956
"E01012427",-2.74044712405503,53.3682527115327
"E01012424",-2.73784626224012,53.3643606470646
"E01012425",-2.73210418067036,53.367819752328
"E01012422",-2.77451577422483,53.374547439895
"E01012423",-2.76594631573588,53.3812538466859
"E01012420",-2.77199842213009,53.3785747708822
"E01012421",-2.76172667569685,53.3776164557834
"E01012428",-2.73943531008227,53.3367208812881
"E01012429",-2.74575172971212,53.3319821508714
"E01018416",-2.35949857082741,53.1971413891434
"E01018497",-2.44751611459322,53.0943318172253
"E01018417",-2.27928216282546,53.0997195218315
"E01018496",-2.45678034421508,53.0924940735448
"E01018414",-2.36832968794694,53.2005894282531
"E01018495",-2.45187875592703,53.0590752817161
"E01018415",-2.35680963474018,53.2011650188833
"E01018494",-2.44139169971556,53.0659071617678
"E01018412",-2.33804694759642,53.2256386605746
"E01018493",-2.44898647786624,53.0622093636544
"E01018413",-2.34888435888454,53.2031857218168
"E01018492",-2.46242756699476,53.0817070558056
"E01018410",-2.23848772662826,53.1610013055519
"E01018491",-2.47973531051934,53.0731902995679
"E01018411",-2.3572859065905,53.2226545790291
"E01018490",-2.47097031112583,53.0800743211743
"E01005849",-2.22798482156795,53.3673007940128
"E01012716",-3.04128253921129,53.8644236354532
"E01012717",-3.02953787510579,53.8615640133421
"E01012714",-3.00664427678327,53.8049052930323
"E01006776",-2.99005030707563,53.4197003427781
"E01012715",-3.02507018819131,53.8069838501036
"E01012712",-3.01868761603813,53.8075088370668
"E01006774",-2.87900370215768,53.4019523341198
"E01012713",-3.01306194600057,53.8069218162182
"E01006775",-2.86134379328178,53.3956839901563
"E01012710",-3.02016431091869,53.8229844408212
"E01006772",-2.86042116179597,53.3877917417986
"E01012711",-3.0293210128096,53.8319199962855
"E01006773",-2.88211753435572,53.4049467914617
"E01006770",-2.864641075979,53.3935396980467
"E01006771",-2.8505970583364,53.3933376590821
"E01012718",-3.04233769581417,53.8599804877509
"E01012719",-3.03898753561655,53.8678287662149
"E01006778",-2.98478189497796,53.4329370491353
"E01006779",-2.98477946317205,53.4239734381855
"E01004797",-2.39271484248068,53.5837297696679
"E01004796",-2.38952421961722,53.5800474889618
"E01004795",-2.38028285182672,53.5844439347103
"E01004794",-2.39462650833572,53.5906329611431
"E01004793",-2.3887789278632,53.5865225396011
"E01004792",-2.37792022144747,53.598675884726
"E01004791",-2.38802490128502,53.6029496355165
"E01004790",-2.40304142570539,53.6055363535898
"E01004799",-2.37769315132504,53.5767431806168
"E01004798",-2.38327853127633,53.5775094557257
"E01012676",-3.03092210681191,53.8209039109104
"E01012677",-3.03240833162773,53.8179280711998
"E01012674",-3.045344846411,53.8015812391526
"E01012675",-3.03892472106669,53.8199353933975
"E01012672",-3.05137550810826,53.8055419380161
"E01012673",-3.04699264978545,53.8102976922478
"E01012670",-3.04286683009465,53.8111091475787
"E01012671",-3.05147709307405,53.8008163030567
"E01012678",-3.03564554642908,53.8237312885046
"E01012679",-3.04267439941634,53.8222392824131
"E01018626",-2.11410013752221,53.2570980062077
"E01018627",-2.11805060739276,53.2533975576197
"E01018624",-2.12808385714017,53.2574944783392
"E01018625",-2.13012366148741,53.2546540794592
"E01018622",-2.13297457129532,53.2600415536494
"E01018623",-2.13506828058709,53.2542707286932
"E01018620",-2.15137886116317,53.2684510053431
"E01018621",-2.16046827989739,53.2618221949163
"E01018628",-2.10441069328502,53.2563513251447
"E01018629",-2.11689251354694,53.2648689582965
"E01006626",-2.91504536870123,53.4340033505241
"E01006627",-2.89625908860327,53.433495314979
"E01006624",-2.88801399670838,53.4364587907021
"E01006625",-2.90996291730006,53.4370404750354
"E01006622",-2.89436434649096,53.4237785675299
"E01006623",-2.90259022768963,53.4408445602537
"E01006620",-2.89824469917178,53.4260418885081
"E01006621",-2.90703555669771,53.4231200624994
"E01006629",-2.94282239052898,53.374024817692
"E01025137",-2.84560494832621,54.0696224812404
"E01025132",-2.60624991833627,54.1010221180117
"E01025133",-2.70574605874913,54.0744042689563
"E01025130",-2.72953677334132,54.1230298066368
"E01025131",-2.71764253772296,54.0724561739078
"E01025138",-2.85184104849429,54.0689377094316
"E01025139",-2.86153231875124,54.0727402746998
"E01005136",-2.21181406991075,53.527840506793
"E01005135",-2.20565948451742,53.5301903191523
"E01005132",-2.21114621262005,53.4874296966671
"E01005133",-2.2186359872391,53.4851040594939
"E01005130",-2.22123806405768,53.4913425862384
"E01005138",-2.20452136837383,53.5263225527149
"E01005139",-2.19760373926006,53.5287360357396
"E01007046",-2.96016924135953,53.4783165902887
"E01007047",-2.97796455620985,53.4700270675906
"E01007044",-2.93006067600175,53.4804300317092
"E01007045",-2.92624369350423,53.4782010341645
"E01007042",-2.93668784282452,53.4848118535084
"E01007043",-2.94131775485554,53.4837782968875
"E01007040",-2.91305419128967,53.4904657746347
"E01007041",-2.94670111669718,53.4840176867945
"E01007048",-2.96359034657537,53.4756721670021
"E01007049",-2.97213278419386,53.4659614036981
"E01025346",-2.38323412968995,53.8717613968498
"E01025347",-2.38239772484217,53.8771210884546
"E01025344",-2.39382878216108,53.873533022388
"E01025345",-2.38921780083123,53.877284979532
"E01025342",-2.53330611109275,53.814066574575
"E01025343",-2.33592569938316,53.8323525014831
"E01025340",-2.35077956581214,53.8059102305499
"E01025341",-2.35010373097718,53.8083602110892
"E01025348",-2.41072201761616,53.8895557657597
"E01025349",-2.36621881615847,53.9068080772284
"E01019336",-2.75762277901455,54.6648767116114
"E01019337",-2.67475608327178,54.5284101475713
"E01019334",-2.75195485250428,54.6561285553455
"E01019335",-2.76323690466061,54.6626212371012
"E01019332",-2.74083304867663,54.6595936613343
"E01019333",-2.75219571528005,54.6608385511748
"E01019330",-2.75159869610711,54.6685759752316
"E01019331",-2.75848801962499,54.6720555095413
"E01005346",-2.16054316364791,53.5226594017724
"E01005347",-2.15170059398845,53.5241376455622
"E01019338",-2.89865633858488,54.7300936799578
"E01019339",-2.90817240613741,54.5980690839079
"E01005345",-2.16577044516002,53.5252018171697
"E01005343",-2.14743065332426,53.5283717315633
"E01005340",-2.14201131835153,53.5527900000311
"E01005341",-2.15229504788214,53.5288496530421
"E01005348",-2.11424199561783,53.5497619334763
"E01005349",-2.12161071256968,53.5466743083489
"E01033231",-2.37884983310353,53.7531073688449
"E01025236",-2.6615930076953,53.7768862968495
"E01025237",-2.667723480733,53.7825742153045
"E01025234",-2.65416997923456,53.7836448197163
"E01025235",-2.67167311966199,53.7764170091396
"E01025232",-2.72582727360838,53.7660543107829
"E01025233",-2.7338560731312,53.769721151942
"E01025230",-2.21828651905405,53.8372897575511
"E01025231",-2.73208989375186,53.7657143982478
"E01025239",-2.72008148411677,53.7784921321311
"E01005236",-2.20734287546796,53.4554752248449
"E01005237",-2.20056975477589,53.4532585024182
"E01005234",-2.19656934344626,53.453666120495
"E01005235",-2.19019479407454,53.4575552276092
"E01005232",-2.19436097144469,53.459774450211
"E01005233",-2.19091032883969,53.4550096146255
"E01005230",-2.2073117457154,53.4578815191008
"E01005231",-2.21346774276139,53.4578518648165
"E01005238",-2.19738011725811,53.4500508320899
"E01005239",-2.20510954877497,53.4630272454252
"E01024956",-2.66162603214095,53.695006530657
"E01024957",-2.66270363899636,53.7003457454256
"E01024954",-2.63605810427372,53.7101282462879
"E01024955",-2.64372627502748,53.7027700398904
"E01024952",-2.64272187086398,53.7106125996308
"E01024953",-2.632508636896,53.7135674769107
"E01024950",-2.63557259806605,53.6808303555463
"E01024951",-2.64031451685211,53.7147895799274
"E01024958",-2.66905356031841,53.6939183416421
"E01024959",-2.65894853755103,53.6213532832039
"E01025446",-2.70667996972893,53.6898233929089
"E01025447",-2.7122663263745,53.6886100714215
"E01025444",-2.68432362683588,53.7249776834135
"E01025445",-2.710308152081,53.6843052655616
"E01025442",-2.68668976762971,53.7219406445287
"E01025443",-2.67698737996177,53.7252864262249
"E01025440",-2.7861116672503,53.7296518444587
"E01025441",-2.78590377538221,53.7246108621859
"E01025448",-2.70960665388973,53.7457779717432
"E01025449",-2.71205000558149,53.74049889576
"E01004956",-2.28196566307439,53.6027972282127
"E01004957",-2.27095806327291,53.595637655671
"E01004954",-2.25691826830781,53.6011440289822
"E01004955",-2.26465065702643,53.599329005718
"E01004952",-2.33323048008145,53.5864112646703
"E01004953",-2.32050563266511,53.5929914814408
"E01004950",-2.33719268383257,53.5933570485374
"E01004951",-2.32499792314806,53.5862183075446
"E01004958",-2.27946452414036,53.5963935405274
"E01004959",-2.27784839360722,53.5938738586107
"E01006906",-2.75945316504359,53.4318834055334
"E01006987",-3.05099198564812,53.5689877590941
"E01006907",-2.74965564427715,53.4336213965892
"E01006986",-3.07442934320538,53.5628431960862
"E01006904",-2.76342687587815,53.4398095703624
"E01006985",-3.0622600612831,53.5692562861773
"E01006905",-2.74586014678594,53.4360730620738
"E01006984",-2.99130509788174,53.4760168278401
"E01006983",-3.00344451019757,53.4779015309717
"E01006903",-2.75779172063048,53.4363084200271
"E01006900",-2.69036300526079,53.4335486381429
"E01006981",-2.985822040442,53.4761609220663
"E01006901",-2.71187791712025,53.4279272720802
"E01006980",-2.99711119649147,53.4827650675517
"E01006908",-2.7146238695818,53.4184965710264
"E01006989",-3.08000927043592,53.5600028568164
"E01006909",-2.71913536889596,53.4189907012866
"E01006988",-3.05027923130953,53.5628567596504
"E01005446",-2.08235010783796,53.5776440828044
"E01005447",-2.09418737100958,53.573941940034
"E01005444",-2.09210593742185,53.5811552201821
"E01005445",-2.09154156254486,53.5789998647127
"E01005442",-2.08273068494242,53.584406286697
"E01005443",-2.0778432079378,53.581618385434
"E01005440",-2.10409904629696,53.5140463817503
"E01005441",-2.08822335769894,53.5859700851514
"E01005448",-2.08371483141474,53.5458478909341
"E01005449",-2.07653289935142,53.5472998597904
"E01024887",-2.30628924154133,53.7904856442596
"E01024886",-2.30563901985615,53.7965708461427
"E01024885",-2.30998983263984,53.7989685838938
"E01024884",-2.301308172253,53.7958810541822
"E01024883",-2.31219045162433,53.8055472808345
"E01024882",-2.26995613267953,53.7917234359117
"E01024881",-2.26777533629522,53.793529137586
"E01024880",-2.2765096658027,53.7945429954631
"E01024889",-2.31859744488392,53.8012377502329
"E01024888",-2.31582757944491,53.7787474927555
"E01006866",-2.63251524623882,53.4614043138934
"E01006867",-2.63968538352423,53.4575025925474
"E01006864",-2.63057825720487,53.4540617638017
"E01006865",-2.65233352260125,53.4522812319521
"E01006862",-2.6280136934114,53.4421247104925
"E01006863",-2.64405055645508,53.452727738876
"E01006860",-2.6307685725781,53.4473648037019
"E01006861",-2.62471897550078,53.4493229111649
"E01006868",-2.62826559836159,53.4589568915932
"E01006869",-2.64957149125185,53.4562211647143
"E01004806",-2.41133146667304,53.6140240698064
"E01004807",-2.4245957259775,53.6198304786368
"E01004886",-2.52820991791149,53.5890189484873
"E01004804",-2.43513483500673,53.6265691723223
"E01004885",-2.51489663523159,53.5855177275588
"E01004805",-2.41432515820938,53.6196047813304
"E01004884",-2.52714416520882,53.5992730930018
"E01004802",-2.41267133378247,53.5994308524125
"E01004883",-2.5381800585566,53.5932787369779
"E01004803",-2.44064570953174,53.630381504326
"E01004882",-2.54145284994351,53.5958220969114
"E01004800",-2.37621990056785,53.5727128286698
"E01004881",-2.54924093918736,53.6012272618837
"E01004801",-2.39079426962974,53.5746623425488
"E01004880",-2.42060633893557,53.5536709669995
"E01004808",-2.42992611767222,53.6197554929368
"E01004889",-2.54637479804918,53.6047565693595
"E01004809",-2.42141965664332,53.6161215568549
"E01004888",-2.54025789322614,53.6048437326056
"E01005736",-2.42419453021888,53.5032076188463
"E01005737",-2.40351314688435,53.5040192149959
"E01005734",-2.41451294044997,53.5024382409227
"E01005735",-2.41330155876464,53.5050006739808
"E01005732",-2.37867345991652,53.4756282764854
"E01005733",-2.37246931459369,53.4939690400066
"E01005730",-2.36696872935981,53.4805609656562
"E01005731",-2.37618252203373,53.479918405912
"E01005738",-2.37775677832411,53.4970078700667
"E01005739",-2.42275704726442,53.4992630436061
"E01006156",-2.33475456437849,53.4511292257519
"E01006157",-2.31985395051281,53.4537083139487
"E01006155",-2.3294769997409,53.4491500608789
"E01006152",-2.34771548849549,53.4182582230039
"E01006153",-2.35020480522047,53.4125549986287
"E01006150",-2.33081244248839,53.4231190027407
"E01006151",-2.33816686469448,53.4157974178016
"E01012523",-2.58314537794507,53.4010447033034
"E01012520",-2.59046147474086,53.4087522461012
"E01012521",-2.58246007476244,53.4106227928068
"E01012528",-2.65369668598566,53.3811854143896
"E01012529",-2.66003646415717,53.3834561495011
"E01018516",-2.45204023113693,53.0463011910469
"E01018597",-2.22655177204784,53.236139130446
"E01018596",-2.21191724217814,53.3384564408489
"E01018514",-2.60508383509631,53.0241083904979
"E01018595",-2.21717966483027,53.3477650731125
"E01018515",-2.41343161717602,53.0460454208187
"E01018594",-2.21097814155756,53.3534915184456
"E01018512",-2.46547708506877,53.0915006012733
"E01018593",-2.20857185216236,53.3431422474884
"E01018513",-2.45963753257342,53.0859822251515
"E01018592",-2.21822499760052,53.3530452569053
"E01018510",-2.47759654368571,53.0914197034287
"E01018591",-2.161909155334,53.2299475776709
"E01018511",-2.47135325143505,53.0893356867244
"E01018590",-2.25449020013907,53.3161606945065
"E01018518",-3.04379460493645,53.2756328111542
"E01018599",-2.44780832087521,53.3515376377441
"E01018519",-2.90100285522582,53.2805236896897
"E01018598",-2.46711997725191,53.299208294003
"E01006597",-2.90101393248715,53.3852846703624
"E01006596",-2.91059599633605,53.3845605661069
"E01006514",-2.96838268990933,53.39836277308
"E01006595",-2.9147602614689,53.382492701417
"E01006515",-2.97431593474336,53.395719840959
"E01006594",-2.89016101678965,53.3867890666157
"E01006512",-2.95911060131493,53.400433467874
"E01006593",-2.9148454379476,53.3868146038894
"E01006513",-2.96947519094603,53.4017240995373
"E01006592",-2.90372664110921,53.3886808526449
"E01006510",-2.91114882049403,53.4675972847156
"E01006591",-2.90954078557254,53.3897200355838
"E01006590",-2.91663548273509,53.3909622725342
"E01006518",-2.96843783523333,53.3903433617827
"E01006599",-2.91047728910576,53.4435474404716
"E01006519",-2.92445218479757,53.3667119884789
"E01006598",-2.91481422057576,53.445857653874
"E01005946",-2.08132063158958,53.4958090736116
"E01005947",-2.07897912013372,53.4936863953893
"E01005944",-2.07229043271919,53.4941433374475
"E01005945",-2.07240088654437,53.4985328823656
"E01005942",-2.07552820625456,53.4889041473117
"E01005943",-2.07774295927864,53.4857905682765
"E01005940",-2.09223481619093,53.5061708473144
"E01005941",-2.08459456638227,53.491201511855
"E01018476",-2.43869396043419,53.10708048955
"E01018477",-2.42875671650887,53.1068812603476
"E01018474",-2.46320923137027,53.1143372293468
"E01018475",-2.45385592806938,53.120043554055
"E01018472",-2.44989724626552,53.1151249281209
"E01018473",-2.45605301709605,53.1154978369474
"E01005948",-2.09604893540875,53.4886516473342
"E01018470",-2.37933628132355,53.1111545853731
"E01005949",-2.09106777046216,53.4942639286133
"E01018471",-2.39703228646155,53.1008189255751
"E01018478",-2.43257277882908,53.1091917893627
"E01018479",-2.44057853883116,53.1127250551507
"E01012416",-2.73611840984383,53.3227178610546
"E01012497",-2.62195193474334,53.3926275895695
"E01012417",-2.75001430539289,53.3255861693671
"E01012496",-2.63847656262972,53.3881298637359
"E01006476",-2.84905309629385,53.4035849072444
"E01012414",-2.70520433012288,53.3754592803183
"E01012495",-2.63643145055032,53.3837100011771
"E01006477",-2.8196325053489,53.4116743512739
"E01012415",-2.72133356463865,53.3205039804911
"E01012494",-2.66866113730033,53.3970501926282
"E01006474",-2.84652687983865,53.4113380088863
"E01012412",-2.71377706816095,53.3704904670676
"E01012493",-2.66209172896174,53.3925482847591
"E01006475",-2.84135073202038,53.4070669982077
"E01012413",-2.711950368823,53.3749011716665
"E01012492",-2.65132737905038,53.3938152045637
"E01006472",-2.87125826256551,53.4047944334239
"E01012410",-2.69987189569603,53.3798582040383
"E01012491",-2.65906947296586,53.395319729576
"E01006473",-2.86051737787103,53.4050295424591
"E01012411",-2.70720466672116,53.3791472530376
"E01012490",-2.53156978925459,53.3815351231019
"E01006470",-2.85336135916585,53.4219488504772
"E01006471",-2.83984303309559,53.4027106224681
"E01012418",-2.72729708972967,53.3279255376847
"E01012499",-2.63366038003121,53.3907937452223
"E01012419",-2.76639657271284,53.3764972906525
"E01012498",-2.6281530057411,53.3913010487742
"E01006478",-2.82710066920922,53.4059408771859
"E01006479",-2.83406008918109,53.4041051664181
"E01005836",-2.11099586024563,53.3816797060948
"E01005837",-2.10509545465012,53.3872389534084
"E01005834",-2.11514358981144,53.3850625000759
"E01005832",-2.12372255996306,53.3997401241586
"E01005833",-2.11604226034671,53.398185852207
"E01005830",-2.13510721426058,53.3914039404695
"E01005831",-2.13047918154047,53.3889793691735
"E01018726",-2.57079599676707,53.2636483460766
"E01018727",-2.58119946695482,53.2622886778307
"E01018724",-2.66178056498908,53.1562296124773
"E01018725",-2.60768870893191,53.179515617315
"E01018722",-2.40017226231854,53.2416926283187
"E01018723",-2.6648078091152,53.1555636109696
"E01005838",-2.12080725749136,53.3813604163025
"E01018720",-2.48490390923801,53.2504086181227
"E01005839",-2.10296321004318,53.3773516011498
"E01018721",-2.52829106928925,53.305473630818
"E01004776",-2.52475543329598,53.5596087404495
"E01004777",-2.55075958674192,53.5970963971094
"E01004774",-2.43589104656608,53.6037074997062
"E01018728",-2.56478746852171,53.2580165992986
"E01004775",-2.51563307443994,53.5768762195764
"E01018729",-2.57233649847807,53.2575452541196
"E01004772",-2.44187683225609,53.6058230525641
"E01004773",-2.42965127601873,53.6048115761407
"E01004770",-2.421948079909,53.6054485169004
"E01004771",-2.43310940150726,53.6096616084393
"E01004778",-2.58526710338741,53.5952342591336
"E01004779",-2.55662819673441,53.5959535185063
"E01006726",-2.9346523975582,53.3993113183905
"E01006727",-2.92237599629443,53.400956919316
"E01006724",-2.92694283045941,53.3930163895544
"E01006725",-2.92521990932326,53.4017826961983
"E01006722",-2.93628308992584,53.3962315363885
"E01006723",-2.93192826458292,53.3952598986376
"E01006720",-2.93856505053022,53.3992583502441
"E01006728",-2.93074691357662,53.3989639235124
"E01006729",-2.93652556059185,53.4467184049683
"E01012624",-2.49769644774345,53.7333019355483
"E01012625",-2.50399764256869,53.7349928655858
"E01012622",-2.49401833212414,53.7403316910009
"E01012623",-2.50436783314612,53.7400219029287
"E01012620",-2.50822927255683,53.7264633907942
"E01012621",-2.50218690140393,53.7283250028264
"E01012628",-2.49409108246172,53.6417268277035
"E01018616",-2.1426390699271,53.2640872961177
"E01018697",-2.76852023592128,53.2718931450914
"E01018617",-2.13775237106449,53.2692757542823
"E01018696",-2.75843930335084,53.2768830629005
"E01018614",-2.15216286168152,53.262654015924
"E01018695",-2.77136810371672,53.2646843142584
"E01018615",-2.12670897625752,53.2644136385183
"E01018694",-2.54122410072431,53.2409096587532
"E01018612",-2.22731051522205,53.3390121932512
"E01018693",-2.54977231551942,53.2435972633121
"E01018613",-2.22988310519999,53.3357894642136
"E01018692",-2.56141358231282,53.2264212262242
"E01018610",-2.36222822797642,53.3047478598945
"E01018691",-2.54017219683184,53.2458399311472
"E01018611",-2.35109588284918,53.30854394154
"E01018690",-2.71783098476193,53.2867570841396
"E01018618",-2.15705815041748,53.267313747929
"E01018699",-2.51063008948807,53.243897654345
"E01018619",-2.16714974886568,53.2637377928203
"E01018698",-2.67628754955342,53.2661226251645
"E01006616",-2.94215626649308,53.4388508503048
"E01006697",-2.94514597930671,53.4132327848872
"E01006617",-2.91242805306137,53.4307208717172
"E01006696",-2.95048809358155,53.4126144087323
"E01006614",-2.96368074491227,53.4420560356475
"E01006695",-2.94093131543934,53.4150741958238
"E01006615",-2.96309554074959,53.4402407461841
"E01006694",-2.94792606380768,53.4152784464957
"E01006612",-2.94189498225066,53.4437473281081
"E01006693",-2.95004878709039,53.41896184831
"E01006613",-2.95078232250839,53.4425060881103
"E01006692",-2.93175483947554,53.4116520347346
"E01006610",-2.96542357791001,53.4439502620101
"E01006691",-2.94717803711143,53.409294226067
"E01006611",-2.96782850120707,53.4401580742329
"E01006690",-2.94141832097884,53.4103588811308
"E01006618",-2.92007761024326,53.4296700486407
"E01006699",-2.97572602865632,53.4401217858406
"E01006619",-2.90350336707114,53.4287151859971
"E01006698",-2.97221168534845,53.4437265057549
"E01019146",-3.15887526484156,54.1701294949669
"E01019147",-3.17874262700807,54.1582544743679
"E01019144",-3.19868868112798,54.1883371616979
"E01019145",-3.2086413532645,54.185478983389
"E01019142",-3.21749302378438,54.1117472741312
"E01019143",-3.21986121807798,54.1098897159852
"E01019140",-3.21295127593968,54.1103972876427
"E01019141",-3.22183875543952,54.11316578923
"E01019148",-3.1806365883868,54.1474240257839
"E01019149",-3.18138858285648,54.155438667597
"E01007146",-3.00695361551017,53.3392317550241
"E01007147",-3.00116154798999,53.3346275843924
"E01007144",-3.04251449324801,53.321246297721
"E01007145",-2.99802612659105,53.3391466525229
"E01007142",-2.9867814020542,53.3437663186693
"E01007143",-2.97954369735666,53.3432088614075
"E01007140",-2.98971487832933,53.3568681594206
"E01007141",-2.99702407501465,53.3568391299537
"E01007148",-2.99441076353988,53.3206474016799
"E01007149",-2.98675134948208,53.3178228159112
"E01025046",-2.38943025440977,53.7551507730469
"E01025044",-2.38247540378715,53.7568822603348
"E01025045",-2.37936910316589,53.7589357920993
"E01025042",-2.37295423207884,53.7482475662816
"E01025040",-2.35042824923454,53.7409983470262
"E01025041",-2.37195910832668,53.7531458928458
"E01025048",-2.38538502388448,53.7810841866692
"E01025049",-2.38535946457649,53.776465424932
"E01007171",-2.97497378955909,53.3201719942898
"E01007178",-3.01277229305652,53.3650871872089
"E01007179",-3.02789299256658,53.3793664485319
"E01005116",-2.29739245785516,53.4052098092513
"E01005197",-2.16961432766638,53.4585553309853
